ID_RICHIESTA,RICHIESTA ANNO PROT,RICHIESTA DATA,PROCEDIMENTO,ESITO PRATICA,CHIUSURA PRATICA DATA,CODICE VIA,CIVICO,ESPONENTE CIVICO,LOCALIZZAZIONI LISTA,DESCRIZIONE_RICHIESTA,LOCALIZZAZIONE_RICHIESTA,ANNO,NOMI_FILE,indirizzo_pulito,lat,lon
104634,2010,2010-04-28,permesso di costruire,Rilasciata,2010-08-10,20700.0,16.0,,VIA DOSSO DOSSI N.  16,DEMOLIZIONE E RICOSTRUZIONE DI EDIFICIO CON VARIAZIONE SAGOMA PLANIVOLUMETRICA ,VIA DOSSO DOSSI N.  16,2010.0,PDC agosto 2010.xls,"Via Dosso Dossi 16, Bologna",44.5018854,11.2987412
133222,2010,2010-05-26,permesso di costruire,Rilasciata,2011-11-24,4850.0,33.0,2,VIA DELLA BARCA N.  33 / 2,nuova costruzione di edificio parte artigianale e parte residenziale,VIA DELLA BARCA N.  33 / 2,2010.0,PDC novembre 2011.xls,"Via Della Barca 33 / 2, Bologna",44.4961269,11.2926399
192172,2010,2010-07-28,permesso di costruire,Rilasciata,2010-12-23,37350.0,8.0,,VIA CORRADO MAZZONI N.  8,"ampliamento opere parrocchiali, piano terra.",VIA CORRADO MAZZONI N.  8,2010.0,PDC dicembre 2010.xls,"Via Corrado Mazzoni 8, Bologna",44.4716061,11.3832146
196911,2010,2010-08-03,permesso di costruire,Rilasciata con prescrizioni,2011-02-24,36800.0,221.0,5,VIA GIUSEPPE MASSARENTI N.  221 / 5,"ampliamento del 20% ai sensi dell'art. 56 del RUE di edificio già industriale, e cambio di destinazione verso la residenza ",VIA GIUSEPPE MASSARENTI N.  221 / 5,2010.0,PDC febbraio 2011.xls,"Via Giuseppe Massarenti 221 / 5, Bologna",44.492576,11.3884709
221622,2010,2010-09-14,permesso di costruire,Rilasciata,2010-11-03,35100.0,,,VIA MARCO EMILIO LEPIDO  ( Civico da definire ),Variante in c.o. minore alla PG 84930/2006 per la modifica alla nuova realizzazione di una serra per colture aziendali (PDC INVIATO PER POSTA PERVENUTO IL 10/09/2010),VIA MARCO EMILIO LEPIDO  ( Civico da definire ),2010.0,PDC novembre 2010.xls,"Via Marco Emilio Lepido ( ), Bologna",44.5211611,11.2534693
295438,2010,2010-12-09,permesso di costruire,Rilasciata,2011-04-18,30450.0,90.0,,VIA S.ISAIA N.  90,PERMESSO DI COSTRUIRE IN VCO  PER INTERVENTI DI RESTAURO E RISANAMENTO CONSERVATIVO RELATIVI ALL'INTERO EDIFICIO  ,VIA S.ISAIA N.  90,2010.0,PDC aprile 2011.xls,"Via S.Isaia 90, Bologna",44.4942067,11.3305436
10742,2011,2011-01-20,permesso di costruire,Rilasciata,2011-04-01,37100.0,14.0,3,VIA GIACOMO MATTEOTTI N.  14 / 3,Demolizione di edificio uso produttivo con ricostruzione parzialmente fuori sagoma a parità di volume con uso di progetto abitativo,VIA GIACOMO MATTEOTTI N.  14 / 3,2011.0,PDC aprile 2011.xls,"Via Giacomo Matteotti 14 / 3, Bologna",44.5075253,11.3452983
48234,2011,2011-03-03,permesso di costruire,Rinunciata su istanza di parte,2011-06-30,23250.0,23.0,,VIA ALESSANDRO FLEMING N.  23,demolizione e ricostruzione fuori sagoma con ampliamento art.56 RUE (uso abitativo),VIA ALESSANDRO FLEMING N.  23,2011.0,PDC  giugno 2011.xls,"Via Alessandro Fleming 23, Bologna",44.4697575,11.3662053
120364,2011,2011-05-25,permesso di costruire,Rilasciata,2011-11-30,17810.0,9.0,,VIA NATALINO CORAZZA N.  9,a sanatoria per la realizzazione di due tettoie e recupero di superficie entro sagoma del capannone ,VIA NATALINO CORAZZA N.  9,2011.0,PDC novembre 2011.xls,"Via Natalino Corazza 9, Bologna",44.5284447,11.3536261
122183,2011,2011-05-26,permesso di costruire,Rilasciata con prescrizioni,2012-01-17,11950.0,47.0,,VIA ALFREDO CALZOLARI N.  47,NC di edificio ad uso residenziale previo demolizione di fabbricato ad uso direzionale (3a),VIA ALFREDO CALZOLARI N.  47,2011.0,PDC gennaio 2012.xls,"Via Alfredo Calzolari 47, Bologna",44.519875,11.3515946
127727,2011,2011-06-01,permesso di costruire,Rilasciata con prescrizioni,2011-11-07,24730.0,5.0,,VIA FRIULI-VENEZIA GIULIA N.  5,"demolizione e ricostruzione di edificio residenziale, con ampliamento ai sensi dell'art. 56, comma 3, del RUE.",VIA FRIULI-VENEZIA GIULIA N.  5,2011.0,PDC novembre 2011.xls,"Via Friuli-Venezia Giulia 5, Bologna",44.4779061,11.3819832
166242,2011,2011-07-07,permesso di costruire,Rilasciata,2011-09-12,1050.0,32.0,,VIA ADOLFO ALBERTAZZI N.  32,Variante finale per N.C. fuori sagoma e opere interne all'edificio,VIA ADOLFO ALBERTAZZI N.  32,2011.0,PDC settembre 2011.xls,"Via Adolfo Albertazzi 32, Bologna",44.4820632,11.3651954
180691,2011,2011-07-26,permesso di costruire,Rilasciata,2011-10-21,58900.0,1.0,,VIA DEL TRAGHETTO N.  1,nuova costruzione di cabina elettrica pratica entrata con procedimento unico imprese P.G. n.178263/11 ,VIA DEL TRAGHETTO N.  1,2011.0,PDC ottobre 2011.xls,"Via Del Traghetto 1, Bologna",44.5298287,11.3137353
246207,2011,2011-10-20,permesso di costruire,Rilasciata con prescrizioni,2012-03-08,9100.0,45.0,,VIA ANTONIO BONDI N.  45,demolizione di edificio e ricostruzione con ampliamento ai sensi dell'art. 56 comma 3 del RUE,VIA ANTONIO BONDI N.  45,2011.0,PDC marzo 2012.xls,"Via Antonio Bondi 45, Bologna",44.4917262,11.3708484
273567,2011,2011-11-24,permesso di costruire,Rilasciata con prescrizioni,2012-06-12,45870.0,11.0,,VIA SAN PIER TOMMASO N.  11,demolizione di edificio ad uso 2a e ricostruzione edificio ad uso residenziale con ampliamento del 20 % ai sensi del comma 3 art.56 RUE ad uso  2a ,VIA SAN PIER TOMMASO N.  11,2011.0,PDC giugno 2012.xls,"Via San Pier Tommaso 11, Bologna",44.4878363,11.3770169
278242,2011,2011-11-30,permesso di costruire,Rilasciata con prescrizioni,2012-10-17,9830.0,2.0,,VIA GIUSEPPE BOSI N.  2,"realizzazione di edificio prevalentemente residenziale a piano interrato e da terra a terzo, previa demolizione di fabbricato esistente e applicazione dell'art. 56 comma 3 del RUE (10%)",VIA GIUSEPPE BOSI N.  2,2011.0,PDC ottobre 2012.xls,"Via Giuseppe Bosi 2, Bologna",44.4521892,11.3635384
279076,2011,2011-12-01,permesso di costruire,Rilasciata,2012-04-13,54320.0,7.0,,VIA SERAGNOLI N.  7, Variante in corso d'opera minore al P.di C. 300126/2008 aumento di volume in edificio ad uso produttivo associato a opere di manutenzione straordinaria ed estetiche ,VIA SERAGNOLI N.  7,2011.0,PDC aprile 2012.xls,"Via Seragnoli 7, Bologna",44.5042972,11.42341
279105,2011,2011-12-01,permesso di costruire,Rilasciata con prescrizioni,2012-08-08,20700.0,9.0,,VIA DOSSO DOSSI N.  9 nelle vicinanze del numero civico 9,Permesso di Costruire per nuova costruzione di edificio residenziale bifamiliare,VIA DOSSO DOSSI N.  9,2011.0,PDC agosto 2012.xls,"Via Dosso Dossi 9, Bologna",44.5016297,11.2997125
283850,2011,2011-12-07,permesso di costruire,Rilasciata con prescrizioni,2012-07-27,55950.0,71.0,,VIA STALINGRADO N.  71,Demolizione e fedele ricostruzione in sagoma planivolumetrica di alcuni edific di interesse documentale e realizzazione di nuovo edificio ad uso commerciale con aumento del 20% ai sensi del comma 3 dell'art.56 RUE e realizzazione di nuova cabina ENEL all'interno volume esistente.,VIA STALINGRADO N.  71,2011.0,PDC luglio 2012.xls,"Via Stalingrado 71, Bologna",44.5189125,11.3625498
293486,2011,2011-12-21,permesso di costruire,Rilasciata,2012-10-29,17200.0,59.0,,VIA DEI COLLI N.  59,permesso di costruire per la realizzazione di autorimesse non completamente interrate fuori dall'area di sedime dell'edificio residenziale e per la realizzazione di un disimpegno di collegamento con il piano interrato dell'edificio oltre alla demolizione di un pergolato a protezione di posti auto pertinenziali - rif AP n° 270380/2011,VIA DEI COLLI N.  59,2011.0,PDC ottobre 2012.xls,"Via Dei Colli 59, Bologna",44.4496176,11.3072233
1186,2012,2012-01-03,permesso di costruire,Rilasciata,2012-06-05,18150.0,1.0,,PIAZZA DELLA COSTITUZIONE N.  1,Variante in corso d'opera essenziale al PdC PG 53627/11 consistente in ampliamento di strruttura ricettiva ai sensi dell'art. 32.4 RUE e modifiche interne ed esterne sul complesso esistente ( domanda presentata al Settore Attività Produttive il 22/12/11 con PG 294973/11),PIAZZA DELLA COSTITUZIONE N.  1,2012.0,PDC giugno 2012.xls,"Piazza Della Costituzione 1, Bologna",44.5128728,11.3590175
37959,2012,2012-02-16,permesso di costruire,Rilasciata con prescrizioni,2012-07-27,7950.0,1.0,,VIA NINO BERTOCCHI N.  1,Permesso di Costruire (per ambiti) per nuova costruzione in ampliamento a u.i. ad uso ristorante (5c) previo recupero di volumetrie condonate.,VIA NINO BERTOCCHI N.  1,2012.0,PDC luglio 2012.xls,"Via Nino Bertocchi 1, Bologna",44.4998268,11.2955799
104390,2012,2012-05-03,permesso di costruire,Rilasciata con prescrizioni,2013-01-22,6150.0,5.0,,VIA BELLACOSTA N.  5  -  7,"Variante in corso d'opera per la modifica di autorimessa interrata fuori sagoma e sedime e riqualificazione dei volumi esterni ad uso tettoia, opere interne e varianti estetiche  ",VIA BELLACOSTA N.  5  -  7,2012.0,PDC gennaio 2013.xls,"Via Bellacosta 5 - 7, Bologna",44.4778529,11.3567051
114912,2012,2012-05-11,permesso di costruire,Rilasciata con prescrizioni,2012-11-06,46000.0,13.0,,VIALE PIETRO PIETRAMELLARA N.  13,Variante essenziale a Pg 134479/2009 per demolizione e ricostruzione di edificio con modifica della sagoma senza aumento di volume,VIALE PIETRO PIETRAMELLARA N.  13,2012.0,PDC novembre 2012.xls,"Viale Pietro Pietramellara 13, Bologna",44.5052239,11.3391354
181476,2012,2012-07-26,permesso di costruire,Rilasciata,2012-10-16,52550.0,24.0,,VIA DELLA SALUTE N.  24,Ampliamento di edificio per chiusura di corte interna e frazionamento da n.1a n.2  u.i. ad uso industriale (2a),VIA DELLA SALUTE N.  24,2012.0,PDC ottobre 2012.xls,"Via Della Salute 24, Bologna",44.5278652,11.2759479
233827,2012,2012-10-03,permesso di costruire,Rilasciata,2012-11-30,23050.0,42.0,2,VIA ARISTOTILE FIORAVANTI N.  42 / 2,Permesso di Costruire (per ambiti) per sopraelevazione  di piano uso albergo,VIA ARISTOTILE FIORAVANTI N.  42 / 2,2012.0,PDC novembre 2012.xls,"Via Aristotile Fioravanti 42 / 2, Bologna",44.5138698,11.3412938
243222,2012,2012-10-15,permesso di costruire,Rilasciata con prescrizioni,2013-01-31,29550.0,76.0,,VIA GUELFA N.  76,vcd'o minore alla pg. 240185/2012 per aumento di volume senza modifica di sedime ,VIA GUELFA N.  76,2012.0,PDC gennaio 2013.xls,"Via Guelfa 76, Bologna",44.4918674,11.3894146
291962,2012,2012-12-13,permesso di costruire,Rilasciata con prescrizioni,2013-03-12,3250.0,38.0,,VIA BRUNO ARNAUD N.  38,Variante in c.o. alla PG 240343/2011 per ispessimento dei solai con aumento di volume in edificio residenziale,VIA BRUNO ARNAUD N.  38,2012.0,PDC marzo 2013.xls,"Via Bruno Arnaud 38, Bologna",44.5182421,11.3512279
296832,2012,2012-12-19,permesso di costruire,Rilasciata,2013-02-20,55950.0,71.0,,VIA STALINGRADO N.  71,"realizzazione di edifici ad uso commerciale (4d), previa demolizione di edificio esistente, e ampliamento volumetrico ai sensi dell'art. 56 comme 3 del RUE - in variante essenziale alla SCIA PG 275825/2011 ed al P di C PG 283850/2011",VIA STALINGRADO N.  71,2012.0,PDC febbraio 2013.xls,"Via Stalingrado 71, Bologna",44.5189125,11.3625498
16736,2013,2013-01-24,permesso di costruire,Rilasciata con prescrizioni,2013-10-11,20080.0,46.0,,VIA QUIRINO DI MARZIO N.  46 48-50,"Variante in c.o.essenziale alla p.g 48830/2008 per nuova costruzione di edificio ad uso abitativo previa demolizione di edificio esistente, con utilizzo incremento una tantum del 20% di cui all'art 56 rue",VIA QUIRINO DI MARZIO N.  46 48-50,2013.0,PDC ottobre 2013.xls,"Via Quirino Di Marzio 46 48-50, Bologna",44.5033155,11.294672
75595,2013,2013-04-03,permesso di costruire,Rilasciata,2013-09-20,24050.0,11.0,,VIA FRABAZZA N.  11,creazione di edificio unifamiliare tramite la ricostruzione ed ampliamento di edificio esistente tramite l'applicazione dell'art. 56 comma 3 del RUE - rif. VP n° 231351/2012,VIA FRABAZZA N.  11,2013.0,PDC settembre 2013.xls,"Via Frabazza 11, Bologna",44.5350118,11.4077783
85377,2013,2013-04-12,permesso di costruire,Rilasciata,2013-09-10,48750.0,8.0,,VIA QUARTO DI SOPRA N.  8,"Nuova costruzione di cabina sottocentrale teleriscaldamento Hera ""Podere Zena"". ",VIA QUARTO DI SOPRA N.  8,2013.0,PDC settembre 2013.xls,"Via Quarto Di Sopra 8, Bologna",44.5223956,11.4225279
121473,2013,2013-05-20,permesso di costruire,Decaduta,2014-06-25,20830.0,24.0,,VIA GIUSEPPE DOZZA N.  24,"demolizione e ricostruzione di fabbricato residenziale con applicazione dell'ampliamento del 20% ai sensi dell'art. 56 comma 3 del RUE, ristrutturazione globale di edificio architettonico contiguo e sanatoria di opere di manutenzione straordinaria",VIA GIUSEPPE DOZZA N.  24,2013.0,PDC giugno 2014.xls,"Via Giuseppe Dozza 24, Bologna",44.4941895,11.2532613
138598,2013,2013-06-06,permesso di costruire,Rilasciata,2013-09-10,4750.0,11.0,,VIA DI BARBIANO N.  11,"variante in corso d'opera alle DIA PG 249611/2008 307459/2010 per nuova costruzione di Sa interrata, recupero di Sa in Su, realizzazione di piscina e modifiche alle bucature su entrambe gli edifici",VIA DI BARBIANO N.  11,2013.0,PDC settembre 2013.xls,"Via Di Barbiano 11, Bologna",44.4611203,11.3418648
159845,2013,2013-06-26,permesso di costruire,Rilasciata con prescrizioni,2013-12-19,37000.0,44.0,,VIA ENRICO MATTEI N.  44,"ampliamento del 15% di edificio ad uso magazzino e uffici annessi ad attività di logistica e spedizioni (bartolini), ai sensi dell'art. 69 del RUE",VIA ENRICO MATTEI N.  44,2013.0,PDC dicembre 2013.xls,"Via Enrico Mattei 44, Bologna",44.4974871,11.4048773
168598,2013,2013-07-03,permesso di costruire,Rilasciata,2013-10-04,32180.0,5.0,,VIALE ABRAMO LINCOLN N.  5,"traslazione di pensilina con aggetto maggiore di m 1,50, in edificio destinato a centro commerciale Fossolo 2 in variante in corso d'opera alla SCIA 301932/2012",VIALE ABRAMO LINCOLN N.  5,2013.0,PDC ottobre 2013.xls,"Viale Abramo Lincoln 5, Bologna",44.4816176,11.3898473
192131,2013,2013-07-30,permesso di costruire,Rilasciata con prescrizioni,2013-11-25,62400.0,21.0,,VIA POMPEO VIZZANI N.  21,demolizione di edificio residenziale esisente e ricostruzione dello stesso volume (intervento di ristrutturazione edilizia) e ampliamento del piano interrato al di fuori della sagoma e del sedime legittimi,VIA POMPEO VIZZANI N.  21,2013.0,PDC novembre 2013.xls,"Via Pompeo Vizzani 21, Bologna",44.4912187,11.3675496
271251,2013,2013-10-23,permesso di costruire,Rilasciata,2014-05-06,22600.0,10.0,,VIA DELLA FERRIERA N.  10,Permesso di Costruire per ampliamento dell'ospedale privato SANTA VIOLA ,VIA DELLA FERRIERA N.  10,2013.0,PDC maggio 2014.xls,"Via Della Ferriera 10, Bologna",44.505594,11.3040045
319233,2013,2013-12-12,permesso di costruire,Rilasciata con prescrizioni,2014-09-04,24000.0,29.0,,VIA FOSSOLO N.  29,parziale demolizione di edificio esistente e ricostruzione di edificio annesso ad attività di culto (opere ministero pastorale) con utilizzo dell'ampliamento previsto dall'art. 45 del RUE,VIA FOSSOLO N.  29,2013.0,PDC settembre 2014.xls,"Via Fossolo 29, Bologna",44.4864862,11.3805371
10526,2014,2014-01-15,permesso di costruire,Rilasciata con prescrizioni,2014-07-08,13500.0,13.0,,VIA DE' CARRACCI N.  13,demolizione e ricostruzione di edificio ad uso uffici (3b) con applicazione dell'incremento del 20% volumetrico di cui all'art. 56 del RUE,VIA DE' CARRACCI N.  13,2014.0,PDC luglio 2014.xls,"Via De' Carracci 13, Bologna",44.5072264,11.3445073
13807,2014,2014-01-17,permesso di costruire,Rilasciata,2014-01-28,58300.0,4.0,,VIA DELLA TORRE N.  4,"realizzazione dI un piano interrato fuori dall'area di sedime dell'edificio bifamiliare per realizzazione di autorimessa e pertinenze, modifica della sistemazione esterna dell'area cortiliva con posa di pavimentazioni, abbattimenti e rimpianti di alberature, installazione di ringhiere, parapetti, due cancelli carrabili e un cancello pedonale con pensilina di protezione (SCIA n° 326671/2013 rinunciata) - autorizzazione paesaggistica n° 180914/2013",VIA DELLA TORRE N.  4,2014.0,PDC gennaio 2014.xls,"Via Della Torre 4, Bologna",44.4443255,11.3304941
27062,2014,2014-01-30,permesso di costruire,Rilasciata con prescrizioni,2014-06-11,8100.0,,,VIA DELLA BEVERARA,Permesso di Costruire per la nuova costruzione di  edificio  residenziale art 10 del POC,VIA DELLA BEVERARA,2014.0,PDC giugno 2014.xls,"Via Della Beverara, Bologna",44.511207,11.3300755
50064,2014,2014-02-19,permesso di costruire,Rilasciata con prescrizioni,2014-09-02,55950.0,,,VIA STALINGRADO  ( Civico da definire ),"Nuova costruzione di edificio da destinarsi a più attività U1 (residence), U2 ,U6 ai sensi del PRG'85 (art.11 del POC SCHEDA  P7.13)",VIA STALINGRADO  ( Civico da definire ),2014.0,PDC settembre 2014.xls,"Via Stalingrado ( ), Bologna",44.5181547,11.3626635
77292,2014,2014-03-13,permesso di costruire,Rilasciata,2014-10-01,31150.0,5.0,,VIA SILVESTRO LEGA N.  5,Permesso di Costruire  a parziale sanatoria in v.c.o. al PdC pg 64589/2012  per intervento di NC in soprelevazione rispetto al corpo ex tettoia oltre a opere di ispessimento delle murature perimetrali e opere di ristrutturazione edilizia.,VIA SILVESTRO LEGA N.  5,2014.0,PDC ottobre 2014.xls,"Via Silvestro Lega 5, Bologna",44.5070941,11.2962059
82800,2014,2014-03-19,permesso di costruire,Rilasciata,2014-07-24,13900.0,53.0,3,VIA DI CASAGLIA N.  53 / 3,Demolizione e ricostruzione di fabbricato ad uso abitativo e di tre accessori con realizzazione di superficie accessoria interrata ,VIA DI CASAGLIA N.  53 / 3,2014.0,PDC luglio 2014.xls,"Via Di Casaglia 53 / 3, Bologna",44.4702581,11.3035768
89227,2014,2014-03-26,permesso di costruire,Rilasciata,2014-10-30,54650.0,77.0,2,VIA SIEPELUNGA N.  77 / 2,Realizzazione di garages interrati in variante in corso d'opera alla SCIA PG 83984/2014,VIA SIEPELUNGA N.  77 / 2,2014.0,PDC ottobre 2014.xls,"Via Siepelunga 77 / 2, Bologna",44.4652426,11.3597127
128884,2014,2014-05-06,permesso di costruire,Rilasciata,2014-08-19,50900.0,12.0,4,VIA ROMITA N.  12 / 4,ai sensi del DPR 160/2010 per realizzazione di tettoia a servizio del Campeggio Città di Bologna - rif. : SUAP pg n° 119347/2014 -  AP pg n° 86602/2014,VIA ROMITA N.  12 / 4,2014.0,PDC agosto 2014.xls,"Via Romita 12 / 4, Bologna",44.5233466,11.374321
158614,2014,2014-05-29,permesso di costruire,Rilasciata,2014-09-10,43600.0,4.0,,VIA PALLAVICINI N.  4,"realizzazione di tettoia inferiore a m 1,50, posizionata su pergolato esistente annesso ad unità abitativa a piano terra ",VIA PALLAVICINI N.  4,2014.0,PDC settembre 2014.xls,"Via Pallavicini 4, Bologna",44.4929292,11.4045264
164576,2014,2014-06-04,permesso di costruire,Rilasciata con prescrizioni,2015-01-08,36650.0,40.0,,VIA ERNESTO MASI N.  40, Nuova Costruzione (Art. 26 c.5 - RUE) ai sensi dell'art.10 del P.O.C. - ( pratica pervenuta per paccocelere il 30/05/2014).,VIA ERNESTO MASI N.  40,2014.0,PDC gennaio 2015.xls,"Via Ernesto Masi 40, Bologna",44.4823651,11.3634463
48871,2008,2008-02-27,permesso di costruire a parziale sanatoria,Rilasciata,2008-10-14,36800.0,161.0,,VIA GIUSEPPE MASSARENTI N.  161,"ampliamento fuori sagoma - previa demolizione di edificio plurifamiliare esistente - con utilizzo di superficie una-tantum per la realizzazione di unità abitative in edificio a piano interrato, terra, primo e secondo",VIA GIUSEPPE MASSARENTI N.  161,2008.0,PDC ottobre 2008.xls,"Via Giuseppe Massarenti 161, Bologna",44.4933787,11.3821271
80614,2008,2008-04-08,permesso di costruire a parziale sanatoria,Rilasciata con prescrizioni,2008-12-23,21750.0,1.0,12,VIA DEL FAGGIOLO N.  1 / 12,Modifiche interne ed esterne con variazione della sagoma planivolumetrica senza aumento di superficie per ricavare due unità immobiliari ad uso direzionale,VIA DEL FAGGIOLO N.  1 / 12,2008.0,PDC dicembre 2008.xls,"Via Del Faggiolo 1 / 12, Bologna",44.5121575,11.282706
81885,2008,2008-04-09,permesso di costruire a parziale sanatoria,Rilasciata,2008-11-11,23330.0,9.0,,VIA DEL FONDITORE N.  9,"permesso di costruire in sanatoria per la realizzazione di manufatti tecnologici e di deposito solventi, annessi ad attività industriale - zona roveri - piano terra",VIA DEL FONDITORE N.  9,2008.0,PDC novembre 2008.xls,"Via Del Fonditore 9, Bologna",44.5027835,11.4035427
106222,2008,2008-05-07,permesso di costruire a parziale sanatoria,Rilasciata,2008-11-19,28350.0,30.0,3,VIA DEL GOMITO N.  30 / 3  ( Civico da definire ),Richiesta di Permesso di Costruire a parziale sanatoria per la realizzazione di edificio agricolo in posizione diversa dalla licenza originaria ( Nc) e successive opere di progetto consistenti in demolizione e ricostruzione con variazione di sagoma planivolumetrica nonchè cambio di destinazione d' uso per la realizzazione di un alloggio e relativa autorimessa,VIA DEL GOMITO N.  30 / 3  ( Civico da definire ),2008.0,PDC novembre 2008.xls,"Via Del Gomito 30 / 3 ( ), Bologna",44.5281924,11.38701
